Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
107,CA-2018-119004,11/23/2018,11/28/2018,Standard Class,JM-15250,Meera Kulkarni,Consumer,India,Coimbatore,Tamil Nadu,677439,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016
108,CA-2018-119004,11/23/2018,11/28/2018,Standard Class,JM-15250,Arjun Reddy,Consumer,India,Warangal,Telangana,524601,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994
109,CA-2018-119004,11/23/2018,11/28/2018,Standard Class,JM-15250,Shruti Patel,Consumer,India,Nagpur,Maharashtra,371568,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738
110,CA-2016-129476,10/15/2016,10/20/2016,Standard Class,PA-19060,Kavya Reddy,Home Office,India,Indore,Madhya Pradesh,197660,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992
111,CA-2018-146780,12/25/2018,12/30/2018,Standard Class,CV-12805,Kavya Patel,Corporate,India,Bengaluru,Karnataka,335524,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096
112,CA-2017-128867,11/3/2017,11/10/2017,Standard Class,CL-12565,Aditya Deshmukh,Consumer,India,Mysuru,Karnataka,280864,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.788
113,CA-2017-128867,11/3/2017,11/10/2017,Standard Class,CL-12565,Sai Mehta,Consumer,India,Hyderabad,Telangana,668561,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.3476
114,CA-2015-115259,8/25/2015,8/27/2015,Second Class,RC-19960,Ananya Kale,Consumer,India,Kochi,Kerala,207599,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348
115,CA-2015-115259,8/25/2015,8/27/2015,Second Class,RC-19960,Vihaan Chavan,Consumer,India,Ahmedabad,Gujarat,144283,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652
116,CA-2015-115259,8/25/2015,8/27/2015,Second Class,RC-19960,Vihaan Deshmukh,Consumer,India,Thiruvananthapuram,Kerala,126529,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925
117,CA-2015-115259,8/25/2015,8/27/2015,Second Class,RC-19960,Vihaan Deshmukh,Consumer,India,Mumbai,Maharashtra,458660,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316
118,CA-2016-110457,3/2/2016,3/6/2016,Standard Class,DK-13090,Rohan More,Consumer,India,Nashik,Maharashtra,632182,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813
119,US-2016-136476,4/5/2016,4/10/2016,Standard Class,GG-14650,Neha Kulkarni,Corporate,India,Ahmedabad,Gujarat,679390,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156
120,CA-2017-103730,6/12/2017,6/15/2017,First Class,SC-20725,Trupti Pawar,Consumer,India,Hyderabad,Telangana,249713,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456
121,CA-2017-103730,6/12/2017,6/15/2017,First Class,SC-20725,Meera Joshi,Consumer,India,Indore,Madhya Pradesh,665016,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.878
122,CA-2017-103730,6/12/2017,6/15/2017,First Class,SC-20725,Kavya Kulkarni,Consumer,India,Surat,Gujarat,205949,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368
123,CA-2017-103730,6/12/2017,6/15/2017,First Class,SC-20725,Vihaan Mehta,Consumer,India,New Delhi,Delhi,486451,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759
124,CA-2017-103730,6/12/2017,6/15/2017,First Class,SC-20725,Sneha Kulkarni,Consumer,India,Chennai,Tamil Nadu,468637,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316
125,US-2015-152030,12/26/2015,12/28/2015,Second Class,AD-10180,Meera Patel,Home Office,India,Bengaluru,Karnataka,462917,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
126,US-2015-134614,9/20/2015,9/25/2015,Standard Class,PF-19165,Neha Gupta,Consumer,India,Bhopal,Madhya Pradesh,152557,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682
127,US-2018-107272,11/5/2018,11/12/2018,Standard Class,TS-21610,Aarav Chavan,Consumer,India,New Delhi,Delhi,379530,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308
128,US-2018-107272,11/5/2018,11/12/2018,Standard Class,TS-21610,Trupti Kale,Consumer,India,Jaipur,Rajasthan,110118,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499
129,US-2017-125969,11/6/2017,11/10/2017,Second Class,LS-16975,Sneha Chavan,Home Office,India,Kochi,Kerala,289741,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602
130,US-2017-125969,11/6/2017,11/10/2017,Second Class,LS-16975,Atharva Sharma,Home Office,India,New Delhi,Delhi,694902,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416
131,US-2018-164147,2/2/2018,2/5/2018,First Class,DW-13585,Yash Singh,Corporate,India,Jaipur,Rajasthan,260209,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994
132,US-2018-164147,2/2/2018,2/5/2018,First Class,DW-13585,Atharva Kulkarni,Corporate,India,Jaipur,Rajasthan,619486,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
133,US-2018-164147,2/2/2018,2/5/2018,First Class,DW-13585,Sai Bhosale,Corporate,India,Jaipur,Rajasthan,318869,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732
134,CA-2017-145583,10/13/2017,10/19/2017,Standard Class,LC-16885,Sai Nair,Consumer,India,Thiruvananthapuram,Kerala,442430,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192
135,CA-2017-145583,10/13/2017,10/19/2017,Standard Class,LC-16885,Sai Mehta,Consumer,India,Bengaluru,Karnataka,534319,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568
136,CA-2017-145583,10/13/2017,10/19/2017,Standard Class,LC-16885,Arjun Nair,Consumer,India,Indore,Madhya Pradesh,359936,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456
137,CA-2017-145583,10/13/2017,10/19/2017,Standard Class,LC-16885,Rohan Patel,Consumer,India,Nagpur,Maharashtra,356970,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698
138,CA-2017-145583,10/13/2017,10/19/2017,Standard Class,LC-16885,Priya Pawar,Consumer,India,Hyderabad,Telangana,334309,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
139,CA-2017-145583,10/13/2017,10/19/2017,Standard Class,LC-16885,Pooja Singh,Consumer,India,Siliguri,West Bengal,329284,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464
140,CA-2017-145583,10/13/2017,10/19/2017,Standard Class,LC-16885,Sai Sharma,Consumer,India,Bengaluru,Karnataka,438404,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976
141,CA-2017-110366,9/5/2017,9/7/2017,Second Class,JD-15895,Trupti Bhosale,Corporate,India,Kolkata,West Bengal,519748,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
142,CA-2018-106180,9/18/2018,9/23/2018,Standard Class,SH-19975,Sakshi Shah,Corporate,India,Indore,Madhya Pradesh,489384,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.3814
143,CA-2018-106180,9/18/2018,9/23/2018,Standard Class,SH-19975,Nikhil Singh,Corporate,India,Kochi,Kerala,153630,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042
144,CA-2018-106180,9/18/2018,9/23/2018,Standard Class,SH-19975,Shruti Bhosale,Corporate,India,Bengaluru,Karnataka,181132,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976
145,CA-2018-155376,12/22/2018,12/27/2018,Standard Class,SG-20080,Sakshi Chavan,Consumer,India,Jaipur,Rajasthan,677470,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518
146,CA-2016-110744,9/7/2016,9/12/2016,Standard Class,HA-14920,Om Kulkarni,Consumer,India,Udaipur,Rajasthan,524702,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579
147,CA-2015-110072,10/22/2015,10/28/2015,Standard Class,MG-17680,Shruti Jadhav,Home Office,India,Jaipur,Rajasthan,597974,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
148,CA-2017-114489,12/5/2017,12/9/2017,Standard Class,JE-16165,Pooja Gupta,Corporate,India,Nashik,Maharashtra,694190,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015
149,CA-2017-114489,12/5/2017,12/9/2017,Standard Class,JE-16165,Aarav Reddy,Corporate,India,Coimbatore,Tamil Nadu,283144,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
150,CA-2017-114489,12/5/2017,12/9/2017,Standard Class,JE-16165,Priya Chavan,Corporate,India,Chennai,Tamil Nadu,319400,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552
151,CA-2017-114489,12/5/2017,12/9/2017,Standard Class,JE-16165,Yash Verma,Corporate,India,Hyderabad,Telangana,329463,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285
152,CA-2017-158834,3/13/2017,3/16/2017,First Class,TW-21025,Kavya Sharma,Home Office,India,Ahmedabad,Gujarat,295026,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
153,CA-2017-158834,3/13/2017,3/16/2017,First Class,TW-21025,Meera Verma,Home Office,India,Siliguri,West Bengal,202765,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
154,CA-2016-124919,5/31/2016,6/2/2016,First Class,SP-20650,Ananya Kale,Corporate,India,Warangal,Telangana,374467,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271
155,CA-2016-124919,5/31/2016,6/2/2016,First Class,SP-20650,Trupti Chavan,Corporate,India,Hyderabad,Telangana,297616,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392
156,CA-2016-124919,5/31/2016,6/2/2016,First Class,SP-20650,Aditya Pawar,Corporate,India,Udaipur,Rajasthan,361920,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288
157,CA-2016-118948,5/28/2016,6/3/2016,Standard Class,NK-18490,Riya Pawar,Home Office,India,New Delhi,Delhi,251879,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.7901
158,CA-2015-104269,3/1/2015,3/6/2015,Second Class,DB-13060,Atharva Verma,Consumer,India,Vadodara,Gujarat,215399,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
159,CA-2017-114104,11/20/2017,11/24/2017,Standard Class,NP-18670,Trupti Kulkarni,Consumer,India,Ahmedabad,Gujarat,675647,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714
160,CA-2017-114104,11/20/2017,11/24/2017,Standard Class,NP-18670,Rahul Patil,Consumer,India,Mumbai,Maharashtra,212086,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325
161,CA-2017-162733,5/11/2017,5/12/2017,First Class,TT-21070,Pooja Naidu,Consumer,India,Mysuru,Karnataka,381519,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691
162,CA-2016-119697,12/28/2016,12/31/2016,Second Class,EM-13960,Aarav Bhosale,Consumer,India,Siliguri,West Bengal,120956,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
163,CA-2017-154508,11/16/2017,11/20/2017,Standard Class,RD-19900,Riya Patil,Consumer,India,Indore,Madhya Pradesh,240834,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348
164,CA-2017-113817,11/7/2017,11/11/2017,Standard Class,MJ-17740,Arjun More,Consumer,India,Bhopal,Madhya Pradesh,450984,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
165,CA-2015-139892,9/8/2015,9/12/2015,Standard Class,BM-11140,Nikhil Kale,Consumer,India,Kochi,Kerala,315484,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
166,CA-2015-139892,9/8/2015,9/12/2015,Standard Class,BM-11140,Sneha Pawar,Consumer,India,Coimbatore,Tamil Nadu,247316,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
167,CA-2015-139892,9/8/2015,9/12/2015,Standard Class,BM-11140,Nikhil Pawar,Consumer,India,Kolkata,West Bengal,184692,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347
168,CA-2015-139892,9/8/2015,9/12/2015,Standard Class,BM-11140,Meera Chavan,Consumer,India,Ahmedabad,Gujarat,557034,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858
169,CA-2015-139892,9/8/2015,9/12/2015,Standard Class,BM-11140,Rohan Shah,Consumer,India,Kolkata,West Bengal,302737,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
170,CA-2015-139892,9/8/2015,9/12/2015,Standard Class,BM-11140,Vivaan Patil,Consumer,India,Chennai,Tamil Nadu,304096,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
171,CA-2015-139892,9/8/2015,9/12/2015,Standard Class,BM-11140,Isha Gupta,Consumer,India,Kolkata,West Bengal,111563,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
172,CA-2015-118962,8/5/2015,8/9/2015,Standard Class,CS-12130,Priya More,Consumer,India,Chennai,Tamil Nadu,406189,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418
173,CA-2015-118962,8/5/2015,8/9/2015,Standard Class,CS-12130,Riya Verma,Consumer,India,Kochi,Kerala,210166,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608
174,CA-2015-118962,8/5/2015,8/9/2015,Standard Class,CS-12130,Isha Pawar,Consumer,India,Jaipur,Rajasthan,143858,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
175,US-2015-100853,9/14/2015,9/19/2015,Standard Class,JB-15400,Ananya Patel,Corporate,India,Surat,Gujarat,671403,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
176,US-2015-100853,9/14/2015,9/19/2015,Standard Class,JB-15400,Aditya Shah,Corporate,India,Bengaluru,Karnataka,525088,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
177,US-2018-152366,4/21/2018,4/25/2018,Second Class,SJ-20500,Ananya Nair,Consumer,India,Warangal,Telangana,355163,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
178,US-2016-101511,11/21/2016,11/23/2016,Second Class,JE-15745,Trupti Reddy,Consumer,India,Coimbatore,Tamil Nadu,274700,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
179,US-2016-101511,11/21/2016,11/23/2016,Second Class,JE-15745,Yash Jadhav,Consumer,India,Kochi,Kerala,528092,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
180,CA-2016-137225,12/15/2016,12/19/2016,Standard Class,JK-15640,Sai Gupta,Home Office,India,Warangal,Telangana,427110,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104
181,CA-2015-166191,12/5/2015,12/9/2015,Second Class,DK-13150,Neha Naidu,Corporate,India,Mysuru,Karnataka,601154,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
182,CA-2015-166191,12/5/2015,12/9/2015,Second Class,DK-13150,Om Shah,Corporate,India,Warangal,Telangana,553737,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
183,CA-2015-158274,11/19/2015,11/24/2015,Second Class,RM-19675,Pooja Deshmukh,Home Office,India,Kolkata,West Bengal,435997,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296
184,CA-2015-158274,11/19/2015,11/24/2015,Second Class,RM-19675,Om Nair,Home Office,India,Udaipur,Rajasthan,257472,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986
185,CA-2015-158274,11/19/2015,11/24/2015,Second Class,RM-19675,Kavya Shah,Home Office,India,Kochi,Kerala,408017,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
186,CA-2017-105018,11/28/2017,12/2/2017,Standard Class,SK-19990,Isha Bhosale,Consumer,India,Coimbatore,Tamil Nadu,581598,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
187,CA-2015-123260,8/26/2015,8/30/2015,Standard Class,FM-14290,Sai Mehta,Home Office,India,Indore,Madhya Pradesh,640878,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
188,CA-2017-157000,7/16/2017,7/22/2017,Standard Class,AM-10360,Om Naidu,Corporate,India,Chennai,Tamil Nadu,631558,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
189,CA-2017-157000,7/16/2017,7/22/2017,Standard Class,AM-10360,Aditi Patil,Corporate,India,Coimbatore,Tamil Nadu,158897,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
190,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Rahul Kulkarni,Home Office,India,Vadodara,Gujarat,290688,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
191,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Kavya Verma,Home Office,India,Chennai,Tamil Nadu,198828,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928
192,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Aditya Chavan,Home Office,India,Udaipur,Rajasthan,409878,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
193,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Riya Chavan,Home Office,India,New Delhi,Delhi,450470,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
194,CA-2016-102281,10/12/2016,10/14/2016,First Class,MP-17470,Pooja Pawar,Home Office,India,Warangal,Telangana,585604,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
195,CA-2016-131457,10/31/2016,11/6/2016,Standard Class,MZ-17515,Rohan Shah,Corporate,India,Siliguri,West Bengal,612557,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116
196,CA-2015-140004,3/21/2015,3/25/2015,Standard Class,CB-12025,Sneha Verma,Consumer,India,New Delhi,Delhi,202656,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
197,CA-2015-140004,3/21/2015,3/25/2015,Standard Class,CB-12025,Trupti Pawar,Consumer,India,Kochi,Kerala,401649,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
198,CA-2018-107720,11/6/2018,11/13/2018,Standard Class,VM-21685,Atharva Pawar,Home Office,India,Bhopal,Madhya Pradesh,536165,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276
199,US-2018-124303,7/6/2018,7/13/2018,Standard Class,FH-14365,Sai Bhosale,Corporate,India,Nashik,Maharashtra,299682,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586
200,US-2018-124303,7/6/2018,7/13/2018,Standard Class,FH-14365,Priya Reddy,Corporate,India,Hyderabad,Telangana,692614,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203
201,CA-2018-105074,6/24/2018,6/29/2018,Standard Class,MB-17305,Rohan Patel,Consumer,India,Jaipur,Rajasthan,548873,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795
202,CA-2015-133690,8/3/2015,8/5/2015,First Class,BS-11755,Vihaan Deshmukh,Consumer,India,Nagpur,Maharashtra,451965,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
